item_id_A,selected_item_id_B,best_candidate_item_id_B,best_candidate_name_A,best_candidate_name_B,final_verdict,manual_review_required,match_confidence,nonmatch_confidence,raw_match_evidence_score,raw_nonmatch_evidence_score,hard_veto,hard_veto_rules,functional_identity_similarity,identity_anchor_count,strong_support_count,positive_evidence_count,conflict_count,pair_support_score,runner_up_item_id_B,runner_up_support_score,runner_up_margin,retrieval_rank_of_best,candidate_count,modifier_asymmetry_count,same_brand,private_label_pair,brand_policy,quantity_similarity,educated_guess,educated_guess_item_id_B,decision_reason,_row_key_A,gpt_reviewed,final_safety_blocker,semantic_soft_resolved,gpt_reviewer_lean,gpt_reviewer_confidence,gpt_reason,gpt_choice,gpt_match_type,gpt_blocker,gpt_evidence
2086956,,956272,"Whole Fresh White Sweet Potatoes, 1 Count",White Sweet Potatoes,REVIEW,True,0.217973,0.198588,0.588619,0.272058,False,,0.92,2,1,6,1,0.1792,1083922,0.034753,0.144447,1,3,0,False,False,UNKNOWN,-1.0,MATCH,956272,NARROW_DECISION_BAND,36081,False,,,,,,,,,
2054285,,100881,"Quaker Instant Grits Butter 0.98 oz each, 10 Count","Quaker Grits, Instant, Original",REVIEW,True,0.247685,0.195545,0.613985,0.269743,False,,0.92,3,2,4,1,0.204401,105508,0.010945,0.193455,1,3,1,True,False,SAME,-1.0,MATCH,100881,NARROW_DECISION_BAND,36132,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2068623,,94781,"Jimmy Dean Delights Honey Wheat English Muffin, Bacon Egg White & Cheese, 18 oz, 4 Count (Frozen)",Jimmy Dean Delights Honey Wheat English Muffin Breakfast Sandwiches with Canadian Bacon,REVIEW,True,0.146098,0.025192,0.514279,0,False,,0.613333,3,4,6,0,0.146098,94690,0.129049,0.017049,3,3,0,True,False,SAME,-1.0,MATCH,94781,NARROW_DECISION_BAND,36158,True,ONE_SIDED_EXPLICIT_COUNT,,MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,CLEAR
1940149,,92975,"Danimals Pouches Strawberry Squeezable Low Fat Yogurt Pouches, 3.5 oz, 4 Count",Danimals Strawberry Kids Low Fat Yogurt Smoothies,REVIEW,True,0.144928,0.025192,0.512845,0,False,,0.613333,3,3,7,0,0.144928,92142,0.139052,0.005875,2,3,1,True,False,SAME,-1.0,MATCH,92975,NARROW_DECISION_BAND,36163,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FORM,CLEAR
1933800,,91681,"Freshness Guaranteed Vanilla Mini Cupcakes, 10 oz, 12 Count","School Safe Cupcakes, Vanilla",REVIEW,True,0.308901,0.025192,0.660558,0,False,,0.92,2,3,4,0,0.308901,955149,0.06429,0.244611,1,3,0,False,False,UNKNOWN,-1.0,MATCH,91681,NARROW_DECISION_BAND,36167,False,,,,,,,,,
1934303,,88611,"Fresh Honeycrisp Apples, 3 lb Bag","Wegmans Honeycrisp Apples, Bagged",REVIEW,True,0.13822,0.025192,0.504436,0,False,,0.613333,2,3,5,0,0.13822,1083132,0.056212,0.082008,2,3,0,False,False,UNKNOWN,1.0,MATCH,88611,NARROW_DECISION_BAND,36169,False,,,,,,,,,
2678376,,957992,"U by Kotex AllNighter Ultra Thin Overnight Pads with Wings, Unscented",U by Kotex Balance Ultra Thin Overnight Pads + Wings,REVIEW,True,0.146769,0.025192,0.515097,0,False,,0.766667,2,2,4,0,0.146769,109261,0.083678,0.063092,2,3,1,True,False,SAME,-1.0,MATCH,957992,NARROW_DECISION_BAND,36203,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,VARIANT,CLEAR
2051803,,96259,"Quaker Instant Oatmeal, Dinosaur Eggs & Brown Sugar, 1.76 oz, 8 Packets","Quaker Instant Oatmeal, Maple & Brown Sugar",REVIEW,True,0.290462,0.025192,0.647171,0,False,,0.736,3,3,6,0,0.290462,104303,0,0.290462,2,3,0,True,False,SAME,0.45,MATCH,96259,NARROW_DECISION_BAND,36207,False,,,,,,,,,
1924563,,96060,"KIND Gluten Free Caramel Almond & Sea Salt Snack Bars, 1.4 oz, 6 Count Box",KIND Bars Caramel Almond & Sea Salt Bars,REVIEW,True,0.445886,0.195545,0.750121,0.269743,False,,0.92,3,3,5,1,0.367965,953821,0.188891,0.179074,1,3,0,True,False,SAME,-1.0,MATCH,96060,RECALL_RESCUE_REVIEW,36218,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2068250,,100826,"Quaker Quaker Fruit & Cream Instant Oatmeal Variety Pack, 1.23 oz, 8 count","Quaker Instant Oatmeal, Original",REVIEW,True,0.247685,0.195545,0.613985,0.269743,False,,0.92,3,2,4,1,0.204401,105249,0.161903,0.042498,2,3,3,True,False,SAME,-1.0,MATCH,100826,NARROW_DECISION_BAND,36239,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2207652,,115770,"(2 pack) GE LED Light Bulbs, 40 Watts, Daylight, A19 Bulbs, Medium Base, Frosted Finish, 9yr, 4pk","GE Light Bulbs, LED, Daylight, 3.5 Watts",REVIEW,True,0.247685,0.071711,0.613985,0.131784,False,,0.92,3,2,4,1,0.235865,110165,0.235865,0.0,1,3,3,True,False,SAME,-1.0,MATCH,115770,NARROW_DECISION_BAND,36265,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
1928800,,105132,"Great Value Sugar-Free Maple & Brown Sugar Instant Oatmeal, 0.99 oz, 8 Packets","Wegmans Maple & Brown Sugar Steel Cut Instant Oatmeal, 8 Packets",REVIEW,True,0.16139,0.025192,0.532196,0,False,,0.788571,2,2,5,0,0.16139,96838,0,0.16139,1,3,2,False,True,PRIVATE,-1.0,MATCH,105132,NARROW_DECISION_BAND,36273,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,OTHER,CLEAR
1920972,,114396,"Method Foaming Hand Soap, Waterfall, 10 Ounce","Method Hand Wash, Waterfall",REVIEW,True,0.119126,0.025192,0.478452,0,False,,0.613333,3,3,5,0,0.119126,109264,0.0466,0.072527,1,3,0,True,False,SAME,-1.0,MATCH,114396,NARROW_DECISION_BAND,36512,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
1947608,,2682661,"Arnold Potato Buns, 8 count, Hot Dog Buns, 16 oz Bag",Hero Classic Hot Dog Buns,REVIEW,True,0.111851,0.025192,0.4676,0,False,,0.69,2,2,4,0,0.111851,1100462,0,0.111851,3,3,1,False,False,UNKNOWN,-1.0,MATCH,2682661,NARROW_DECISION_BAND,36515,False,,,,,,,,,
584461,,96910,"Welch's, Purple Grape Juice 64 oz. (8 Count)","Welch's Juice, Concord Grape",REVIEW,True,0.132086,0.025192,0.496441,0,False,,0.613333,3,3,6,0,0.132086,103229,0.125969,0.006117,3,3,0,True,False,SAME,-1.0,MATCH,96910,NARROW_DECISION_BAND,36522,True,ONE_SIDED_EXPLICIT_COUNT,,MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,PROBABLE
1934036,,94423,"Freshness Guaranteed Garlic Texas Toast, 22.5 oz, 16 Count","cole's Texas Toast, Garlic",REVIEW,True,0.160779,0.195545,0.531507,0.269743,False,,0.92,2,2,3,1,0.132682,1090649,0.041091,0.091592,1,3,0,False,False,UNKNOWN,-1.0,MATCH,94423,NARROW_DECISION_BAND,36556,False,,,,,,,,,
1917434,,93528,"Stouffers Lasagna Italiano, Party Size Lasagna, Frozen Dinners, 90 oz (Frozen)",Stouffer's Italiano Lasagna Party Size,REVIEW,True,0.463259,0.025192,0.760796,0,False,,0.92,2,3,4,0,0.463259,94871,0.050591,0.412668,1,3,0,False,False,UNKNOWN,1.0,MATCH,93528,NARROW_DECISION_BAND,36595,False,,,,,,,,,
1934199,,88318,"Freshness Guaranteed Amish Potato Salad, 16 oz",Wegmans Potato Salad,REVIEW,True,0.398929,0.025192,0.720779,0,False,,0.92,1,3,4,0,0.398929,2682626,0.398929,0.0,1,3,0,False,False,UNKNOWN,1.0,MATCH,88318,NARROW_DECISION_BAND,36603,False,,,,,,,,,
1922067,,1087834,"Marketside Fresh Cut Cantaloupe, 10 oz Tray","Wegmans Fresh Cut Cantaloupe, Chunks",REVIEW,True,0.324379,0.025192,0.671456,0,False,,0.69,2,4,7,0,0.324379,958749,0.02825,0.296129,1,3,0,False,True,PRIVATE,1.0,MATCH,1087834,NARROW_DECISION_BAND,36636,True,,,MATCH,,V17_STRUCTURED_EVIDENCE,1,COMMODITY_EQUIVALENT,NONE,CLEAR
1916397,,956127,"Taylor Farms Sweet Kale Chopped Salad Kit, 12 oz Bag, Fresh",Taylor Farms Sweet Kale Chopped Salad Bowl,REVIEW,True,0.191511,0.025192,0.563834,0,False,,0.736,3,2,6,0,0.191511,,0.0,0.191511,2,1,1,True,False,SAME,-1.0,MATCH,956127,V17_FINAL_IDENTITY_CATALOG_REVIEW,36679,True,B_METADATA_ROLE,ATTRIBUTE_ASYMMETRY:bundle_flag,MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,PROBABLE
2193956,,1089606,"Hostess Donettes, Frosted Strawberry Artificially Flavored Mini Donuts, 9.5 oz Bag",Hostess Crunch Mini Donettes,REVIEW,True,0.151991,0.025192,0.521357,0,False,,0.613333,3,4,6,0,0.151991,96574,0,0.151991,3,3,2,True,False,SAME,1.0,MATCH,1089606,NARROW_DECISION_BAND,36686,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
2066698,,1088872,Freshness Guaranteed 8-inch Lemon Meringue Pie,"Perry's Ice Cream Premium, Lemon Meringue Pie",REVIEW,True,0.160779,0.025192,0.531507,0,False,,0.92,2,2,3,0,0.160779,1089357,0.049792,0.110987,1,3,2,False,False,UNKNOWN,-1.0,MATCH,1088872,NARROW_DECISION_BAND,36688,False,,,,,,,,,
1933956,,1088870,"Freshness Guaranteed Mini Cherry Pie, 4 oz, 1 Count","Perry's Ice Cream Premium, Cherry Pie",REVIEW,True,0.245903,0.025192,0.612525,0,False,,0.92,2,2,4,0,0.245903,1088229,0,0.245903,2,3,1,False,False,UNKNOWN,-1.0,MATCH,1088870,NARROW_DECISION_BAND,36697,False,,,,,,,,,
1922132,,1086379,"Marketside Apple Cinnamon Regular Muffins, 14 oz, 4 Count","Wegmans Apple Cinnamon Muffins, 4 Pack",REVIEW,True,0.305229,0.195545,0.657929,0.269743,False,,0.92,2,2,5,1,0.251889,91573,0,0.251889,1,3,2,False,True,PRIVATE,-1.0,MATCH,1086379,NARROW_DECISION_BAND,36802,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2060366,,2157478,"Sheba Perfect Portions With Sustainable Salmon Cuts in Gravy Cat Food, 2.6 oz Twin-Pack Trays","Sheba Perfect Portions Cat Food, with Sustainable Tuna, Cuts in Gravy",REVIEW,True,0.467388,0.025192,0.763324,0,False,,0.805,3,5,7,0,0.467388,952533,0,0.467388,1,3,0,True,False,SAME,0.9,MATCH,2157478,NARROW_DECISION_BAND,36826,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,MEAT_CUT,CLEAR
1934403,,1083036,"Fresh Bartlett Pears, 3 lb Bag","Happi Pears, 2# Bag",REVIEW,True,0.148621,0.025192,0.517338,0,False,,0.92,2,1,4,0,0.148621,956257,0.13822,0.010401,3,3,0,False,False,UNKNOWN,-1.0,MATCH,1083036,NARROW_DECISION_BAND,36864,False,,,,,,,,,
1941479,,95034,"Claim Jumper Dutch Apple Pie Frozen Dessert, 38 Ounce",Marie Callender's Dutch Apple Pie Ready to Bake Frozen Dessert,REVIEW,True,0.283633,0.025192,0.642088,0,False,,0.657143,2,5,7,0,0.283633,2025365,0.202914,0.080718,1,3,0,False,False,UNKNOWN,1.0,MATCH,95034,NARROW_DECISION_BAND,36872,False,,,,,,,,,
1926866,,88219,"HORMEL BLACK LABEL Bacon, Gluten Free, Fully Cooked, Shelf Stable, 2.52 oz Plastic Package",Hormel Black Label Real Bacon Pieces,REVIEW,True,0.130228,0.025192,0.493957,0,False,,0.552,3,3,7,0,0.130228,88147,0,0.130228,3,3,0,True,False,SAME,0.45,MATCH,88219,NARROW_DECISION_BAND,36885,False,,,,,,,,,
1919737,,109319,"Muscle Milk Genuine Protein Powder, Vanilla, 32g Protein, 1.9lb, 30.9oz","Muscle Milk Genuine Protein Shake , Vanilla",REVIEW,True,0.272446,0.025192,0.633598,0,False,,0.69,3,5,7,0,0.272446,109777,0,0.272446,3,3,2,True,False,SAME,-1.0,MATCH,109319,NARROW_DECISION_BAND,36950,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FORM,CLEAR
1922092,,91328,"Marketside Blueberry Muffins, 14 oz, 4 Count","Wegmans Muffins, Blueberry, 4 Pack",REVIEW,True,0.364133,0.195545,0.698304,0.269743,False,,1.0,2,2,5,1,0.300499,1855953,0.251889,0.04861,1,3,1,False,True,PRIVATE,-1.0,MATCH,91328,NARROW_DECISION_BAND,36955,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,PROBABLE
2060051,,98676,"Nature's Recipe Grain Free Small Breed Dry Dog Food Chicken, Sweet Potato & Pumpkin, 4 lb Bag","Wegmans Nature Dog Food, Chicken & Rice, Dry, Small Breed",REVIEW,True,0.256518,0.025192,0.621122,0,False,,0.69,2,4,5,0,0.256518,105805,0,0.256518,1,3,2,False,False,UNKNOWN,1.0,MATCH,98676,NARROW_DECISION_BAND,36978,False,,,,,,,,,
2051799,,87847,"Sam's Choice Naturally Hardwood Smoked Uncured Turkey Bacon, 10 oz",Wegmans Organic Uncured Turkey Bacon,REVIEW,True,0.284287,0.025192,0.642578,0,False,,0.69,2,3,7,0,0.284287,956407,0,0.284287,1,3,1,False,True,PRIVATE,1.0,MATCH,87847,NARROW_DECISION_BAND,36991,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,ORGANIC_STATUS,CLEAR
2066227,,91744,"Great Value Craveable Combos Sharp Yellow Cheddar Cheese, Cherry Flavored Dried Cranberries & Roasted Cashews with Sea Salt, 1.5 oz, 3 Count","Wegmans Cheese, Cheddar, Extra Sharp, Yellow",REVIEW,True,0.134092,0.195545,0.49909,0.269743,False,,0.736,2,2,6,1,0.110659,92006,0.110659,0.0,1,3,2,False,True,PRIVATE,-1.0,MATCH,91744,NARROW_DECISION_BAND,37010,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,OTHER,CLEAR
2066209,,105126,"Great Value Craveable Combos Sharp White Cheddar Cheese, Dried Sweetened Cranberries & Roasted Almonds with Sea Salt, 1.5 oz, 3 Count",Wegmans Sweetened Dried Cranberries,REVIEW,True,0.129776,0.195545,0.493349,0.269743,False,,0.92,2,1,4,1,0.107097,950239,0.058557,0.048541,1,3,1,False,True,PRIVATE,-1.0,MATCH,105126,NARROW_DECISION_BAND,37018,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,ROLE,CLEAR
1919448,,114752,"Nature Made Extra Strength Vitamin D3 5000 IU (125 mcg) Softgels, Dietary Supplement for Bone and Immune Health Support, 100 Count","Nature Made Vitamin D3, Extra Strength, 5000 IU (125 mcg), Softgels",REVIEW,True,0.479651,0.025192,0.770818,0,False,,0.92,2,3,4,0,0.479651,114715,0,0.479651,1,3,0,True,False,SAME,0.45,MATCH,114752,NARROW_DECISION_BAND,37019,False,,,,,,,,,
2271046,,114246,"PreserVision AREDS 2 Eye Vitamins with CoQ10 for Heart Health, Lutein, Zeaxanthin, Vitamin C & E, Zinc, Copper, 80 Softgels","PreserVision AREDS Lutein, Softgels",REVIEW,True,0.215327,0.025192,0.586244,0,False,,0.92,2,2,3,0,0.215327,114149,0.0368,0.178527,1,3,1,True,False,SAME,-1.0,MATCH,114246,NARROW_DECISION_BAND,37034,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,VARIANT,CLEAR
1921059,,951798,"Meow Mix Tender Centers Vitality Burst, Salmon & Turkey Flavor Dry Cat Food, 13.5 lb. Bag",Meow Mix Tender Centers Complete Salmon & Turkey Flavors Cat Food,REVIEW,True,0.268759,0.025192,0.630752,0,False,,0.69,3,4,6,0,0.268759,104496,0.023999,0.24476,2,3,1,True,False,SAME,0.45,MATCH,951798,NARROW_DECISION_BAND,37036,False,,,,,,,,,
2123720,,108879,"OWYN Pro Elite 30g High Protein Powder, Chocolate, Single","OWYN Pro Elite Protein Shake, Chocolate",REVIEW,True,0.29392,0.025192,0.649718,0,False,,0.736,2,4,5,0,0.29392,111171,0.152978,0.140941,1,3,2,True,False,SAME,-1.0,MATCH,108879,NARROW_DECISION_BAND,37104,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FORM,CLEAR
2060081,,952066,"Ol' Roy Bacon Cheeseburger and Country Stew Cuts in Gravy Wet Dog Food Variety Pack, 13.2 oz Cans, 12 Count","Wegmans Nature Cuts in Gravy Variety Pack Canned Dog Food, 12 Pack",REVIEW,True,0.186532,0.025192,0.558886,0,False,,0.657143,2,4,6,0,0.186532,952091,0.036996,0.149535,1,3,1,False,True,PRIVATE,-1.0,MATCH,952066,NARROW_DECISION_BAND,37120,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
2271191,,1084249,"Optimum Nutrition, Gold Standard 100% Whey Protein Powder, for Muscle Growth, Chocolate Peanut Butter, 1.5lb Tub","Optimum Nutrition Gold Standard Protein Powder Drink Mix, 100% Whey, Double Rich Chocolate",REVIEW,True,0.168865,0.025192,0.540456,0,False,,0.552,2,7,10,0,0.168865,106902,0,0.168865,2,3,0,True,False,SAME,0.9,MATCH,1084249,NARROW_DECISION_BAND,37153,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FORM,CLEAR
2235445,,99158,"Brita Elite Water Filtration Faucet Mount System, Chrome, Includes 2 Filters",Brita Water Filtration System,REVIEW,True,0.247685,0.025192,0.613985,0,False,,0.92,3,2,4,0,0.247685,951916,0.247685,0.0,1,3,0,True,False,SAME,-1.0,MATCH,99158,NARROW_DECISION_BAND,37164,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,MODEL,CLEAR
2773386,,953362,"The Bean Organic Coffee Company House Blend, Medium Roast, Ground Coffee, 16-Ounce Bag",Starbucks Ground Medium Roast House Blend Coffee,REVIEW,True,0.201073,0.025192,0.573069,0,False,,0.92,2,1,5,0,0.201073,101986,0.201073,0.0,1,3,2,False,False,UNKNOWN,-1.0,MATCH,953362,NARROW_DECISION_BAND,37213,False,,,,,,,,,
2198929,,111659,"Cleanlogic Purifying Charcoal Mesh Bath Sponge, 1 Ea, 2 Pack",Cleanlogic Mesh Bath Sponge,REVIEW,True,0.247685,0.025192,0.613985,0,False,,0.92,3,2,4,0,0.247685,,0.0,0.247685,1,1,1,True,False,SAME,-1.0,MATCH,111659,V17_FINAL_IDENTITY_CATALOG_REVIEW,37242,True,V17_NATIONAL_MULTIPACK_UNCONFIRMED,ATTRIBUTE_ASYMMETRY:explicit_multipack,MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,PROBABLE
2678443,,100455,"Pedigree Dentastix Chewy Chunx Large Dog Dental Treats Chicken Flavor, 13.5 Oz. Bag","Pedigree Dentastix Dog Treats, Original with Real Chicken, Large 40+ Lb (18+ kg)",REVIEW,True,0.27139,0.025192,0.632785,0,False,,0.766667,3,3,5,0,0.27139,97629,0,0.27139,1,3,1,True,False,SAME,-1.0,MATCH,100455,NARROW_DECISION_BAND,37257,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,ROLE,CLEAR
1928997,,94379,"Great Value Sliced Bananas, 16 oz Bag",Wegmans Frozen Sliced Strawberries & Bananas,REVIEW,True,0.196983,0.025192,0.56916,0,False,,0.613333,2,3,8,0,0.196983,94376,0.192821,0.004161,2,3,1,False,True,PRIVATE,1.0,MATCH,94379,NARROW_DECISION_BAND,37263,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,OTHER,CLEAR
1941614,,105262,Chosen Foods 100% Pure Organic Avocado Oil 16.9 fl Oz,Chosen Foods 100% Pure Avocado Oil Spray,REVIEW,True,0.230074,0.025192,0.599225,0,False,,0.69,3,3,6,0,0.230074,105270,0,0.230074,3,3,1,True,False,SAME,-1.0,MATCH,105262,NARROW_DECISION_BAND,37264,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FORM,CLEAR
1929636,,105695,"Great Value Organic Coconut Flour, 36 oz",Wegmans Organic Coconut Cream,REVIEW,True,0.178988,0.025192,0.551191,0,False,,0.613333,2,4,7,0,0.178988,99185,0,0.178988,3,3,1,False,True,PRIVATE,-1.0,MATCH,105695,NARROW_DECISION_BAND,37304,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,ROLE,CLEAR
2074733,,1083433,"Cains Lite Mayonnaise, 30 oz",Cains Mayonnaise,REVIEW,True,0.496403,0.025192,0.781032,0,False,,0.92,3,3,5,0,0.496403,99972,0,0.496403,1,3,0,True,False,SAME,-1.0,MATCH,1083433,RECALL_RESCUE_REVIEW,37310,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,VARIANT,CLEAR
2065452,,949987,Garden of Life Organics Womens 55+ Multivitamin | Once Daily | 30ct,"Garden of Life MyKind Organics Multivitamin, Whole Food, Women's Once Daily, Vegan Tablets",REVIEW,True,0.141955,0.025192,0.50916,0,False,,0.613333,3,4,6,0,0.141955,2015018,0,0.141955,1,3,1,True,False,SAME,1.0,MATCH,949987,NARROW_DECISION_BAND,37315,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,VARIANT,CLEAR
1934187,,955194,"Freshness Guaranteed Assorted Plain, Powdered Sugar, and Cinnamon Sugar Donut Holes, 14 oz, 28 Count",Powdered Cinnamon Sugar Donut Holes,REVIEW,True,0.308901,0.195545,0.660558,0.269743,False,,0.92,2,3,4,1,0.254919,91564,0.254919,0.0,1,3,1,False,False,UNKNOWN,-1.0,MATCH,955194,NARROW_DECISION_BAND,37324,False,,,,,,,,,
1942961,,101781,"Carrington Farms Organic Coconut Cooking Oil, 32 Floz","Carrington Farms Cooking Oil, Coconut, Organic, Unflavored",REVIEW,True,0.301852,0.025192,0.655496,0,False,,0.736,3,4,7,0,0.301852,101826,0.110009,0.191844,1,3,0,True,False,SAME,-1.0,MATCH,101781,NARROW_DECISION_BAND,37332,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2065343,,89087,"Fresh Jicama, Each",Jicama,REVIEW,True,0.110537,0.198588,0.465575,0.272058,False,,1.0,2,1,4,1,0.090875,88258,0.000612,0.090264,1,3,0,False,False,UNKNOWN,-1.0,NON_MATCH,89087,NARROW_DECISION_BAND,37358,False,,,,,,,,,
2392889,,96278,"Zulka Brown Pure Cane Sugar, 1.0 LB",Domino Premium Pure Cane Dark Brown Sugar,REVIEW,True,0.268009,0.025192,0.63017,0,False,,0.736,2,3,5,0,0.268009,105484,0.268009,0.0,2,3,0,False,False,UNKNOWN,1.0,MATCH,96278,NARROW_DECISION_BAND,37425,False,,,,,,,,,
1915208,,952299,"Trident Vibes Sugar Free Gum, Spearmint Rush, Regular Size, 40 Piece Bottle",Trident Sugar Free Spearmint Gum,REVIEW,True,0.337712,0.025192,0.680628,0,False,,0.92,3,2,5,0,0.337712,952292,0.337712,0.0,1,3,1,True,False,SAME,-1.0,MATCH,952299,NARROW_DECISION_BAND,37448,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2086099,,112532,"Colgate Total Plaque Pro Release Fresh Mint Toothpaste, 3 Oz Tube",Colgate Total Active Prevention Plaque Pro Release Whitening Toothpaste,REVIEW,True,0.122531,0.025192,0.483335,0,False,,0.575,3,4,6,0,0.122531,112138,0,0.122531,1,3,1,True,False,SAME,1.0,MATCH,112532,NARROW_DECISION_BAND,37450,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,PROBABLE
1923554,,1084634,Life Savers Gummies Wild Berry Gummy Candy - 4.6 oz. Bag,"Life Savers LIFE SAVERS 5 Flavors Gummy Candy, Share Size, 4.2 oz Bag",REVIEW,True,0.119528,0.025192,0.479035,0,False,,0.552,3,4,7,0,0.119528,103560,0,0.119528,2,3,1,True,False,SAME,0.45,MATCH,1084634,NARROW_DECISION_BAND,37451,False,,,,,,,,,
1912402,,95476,"Yummallo Vegan Marshmallows, 10 oz (283 g)",Wegmans Marshmallows,REVIEW,True,0.463259,0.025192,0.760796,0,False,,0.92,2,3,4,0,0.463259,952420,0,0.463259,2,3,0,False,False,UNKNOWN,1.0,MATCH,95476,NARROW_DECISION_BAND,37510,False,,,,,,,,,
2772660,,114433,"Hefty Ultra Strong 13 Gallon Trash Bags, Tall Kitchen Trash Bags, Purple, Fabuloso Lavender Scent, 20 Bags",Hefty Strong 13 Gallon Tall Kitchen Drawstring Bags,REVIEW,True,0.293101,0.025192,0.649117,0,False,,0.766667,3,3,6,0,0.293101,2034550,0.208321,0.084781,2,3,2,True,False,SAME,-1.0,MATCH,114433,NARROW_DECISION_BAND,37559,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
1927660,,112019,"Head and Shoulders Men's Dandruff Shampoo, Bourbon, 12.5 fl oz","Head & Shoulders Dandruff Shampoo, Classic Clean,",REVIEW,True,0.151991,0.025192,0.521357,0,False,,0.613333,3,4,6,0,0.151991,2156697,0.06254,0.08945,1,3,0,True,False,SAME,1.0,MATCH,112019,NARROW_DECISION_BAND,37561,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
1943720,,99640,"BUILT Puff Protein Bar, Coconut, 17g Protein, Collagen, 140 Calories, 4 Count Box, 1.41 oz Bars","Built Puff Protein Bar, Coconut, Single Puff Bar",REVIEW,True,0.272521,0.195545,0.633655,0.269743,False,,0.736,3,5,7,1,0.224896,2035762,0.030193,0.194703,1,3,2,True,False,SAME,-1.0,MATCH,99640,NARROW_DECISION_BAND,37616,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
1912076,,1087642,"BUILT Puff Protein Bar, Salted Caramel, 17g Protein, Collagen, 140 Calories, 4 Count Box, 1.41 oz Bars","Built Puff Protein Bar, Salted Caramel, Single Puff Bar",REVIEW,True,0.328516,0.195545,0.674322,0.269743,False,,0.766667,2,4,6,1,0.271106,2026638,0,0.271106,1,3,2,True,False,SAME,-1.0,MATCH,1087642,NARROW_DECISION_BAND,37623,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2074114,,109575,"Softsoap Limited Edition Holiday Cookie Liquid Hand Soap, Kitchen or Bathroom Hand Soap, 7.5 fl oz",Softsoap Liquid Hand Soap Kitchen and Bathroom Hand Soap Pump,REVIEW,True,0.411259,0.025192,0.728573,0,False,,0.766667,3,6,8,0,0.411259,1089054,0,0.411259,1,3,0,True,False,SAME,-1.0,MATCH,109575,NARROW_DECISION_BAND,37628,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
